team1,team2,runs,team1_wins,team2_wins,draws,team1_winrate,draw_rate
Warrior+Rogue,Mage+Hunter,100,0,100,0,0.0000,0.0000
Warrior+Rogue,Rogue+Priest,100,40,60,0,0.4000,0.0000
Warrior+Rogue,Rogue+Warlock,100,66,34,0,0.6600,0.0000
Warrior+Rogue,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Warrior+Rogue,Rogue+Hunter,100,0,100,0,0.0000,0.0000
Warrior+Rogue,Priest+Warlock,100,100,0,0,1.0000,0.0000
Warrior+Rogue,Priest+Paladin,100,41,59,0,0.4100,0.0000
Warrior+Rogue,Priest+Hunter,100,26,74,0,0.2600,0.0000
Warrior+Rogue,Warlock+Paladin,100,59,41,0,0.5900,0.0000
Warrior+Rogue,Warlock+Hunter,100,7,93,0,0.0700,0.0000
Warrior+Rogue,Paladin+Hunter,100,83,17,0,0.8300,0.0000
Warrior+Priest,Warrior+Mage,100,2,98,0,0.0200,0.0000
Warrior+Priest,Warrior+Rogue,100,58,42,0,0.5800,0.0000
Warrior+Priest,Warrior+Priest,100,43,57,0,0.4300,0.0000
Warrior+Priest,Warrior+Warlock,100,57,43,0,0.5700,0.0000
Warrior+Priest,Warrior+Paladin,100,8,92,0,0.0800,0.0000
Warrior+Priest,Warrior+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Priest,Mage+Rogue,100,2,98,0,0.0200,0.0000
Warrior+Priest,Mage+Priest,100,0,100,0,0.0000,0.0000
Warrior+Priest,Mage+Warlock,100,37,63,0,0.3700,0.0000
Warrior+Priest,Mage+Paladin,100,4,96,0,0.0400,0.0000
Warrior+Priest,Mage+Hunter,100,92,8,0,0.9200,0.0000
Warrior+Priest,Rogue+Priest,100,86,14,0,0.8600,0.0000
Warrior+Priest,Rogue+Warlock,100,66,34,0,0.6600,0.0000
Warrior+Priest,Rogue+Paladin,100,83,17,0,0.8300,0.0000
Warrior+Priest,Rogue+Hunter,100,94,6,0,0.9400,0.0000
Warrior+Priest,Priest+Warlock,100,95,5,0,0.9500,0.0000
Warrior+Priest,Priest+Paladin,100,100,0,0,1.0000,0.0000
Warrior+Priest,Priest+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Priest,Warlock+Paladin,100,100,0,0,1.0000,0.0000
Warrior+Priest,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Priest,Paladin+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Warlock,Warrior+Mage,100,0,100,0,0.0000,0.0000
Warrior+Warlock,Warrior+Rogue,100,10,90,0,0.1000,0.0000
Warrior+Warlock,Warrior+Priest,100,36,64,0,0.3600,0.0000
Warrior+Warlock,Warrior+Warlock,100,51,45,4,0.5100,0.0400
Warrior+Warlock,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Warrior+Warlock,Warrior+Hunter,100,81,19,0,0.8100,0.0000
Warrior+Warlock,Mage+Rogue,100,0,100,0,0.0000,0.0000
Warrior+Warlock,Mage+Priest,100,2,98,0,0.0200,0.0000
Warrior+Warlock,Mage+Warlock,100,0,100,0,0.0000,0.0000
Warrior+Warlock,Mage+Paladin,100,0,100,0,0.0000,0.0000
Warrior+Warlock,Mage+Hunter,100,4,96,0,0.0400,0.0000
Warrior+Warlock,Rogue+Priest,100,44,56,0,0.4400,0.0000
Warrior+Warlock,Rogue+Warlock,100,69,31,0,0.6900,0.0000
Warrior+Warlock,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Warrior+Warlock,Rogue+Hunter,100,0,100,0,0.0000,0.0000
Warrior+Warlock,Priest+Warlock,100,52,48,0,0.5200,0.0000
Warrior+Warlock,Priest+Paladin,100,100,0,0,1.0000,0.0000
Warrior+Warlock,Priest+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Warlock,Warlock+Paladin,100,62,38,0,0.6200,0.0000
Warrior+Warlock,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Warlock,Paladin+Hunter,100,99,1,0,0.9900,0.0000
Warrior+Paladin,Warrior+Mage,100,29,71,0,0.2900,0.0000
Warrior+Paladin,Warrior+Rogue,100,85,15,0,0.8500,0.0000
Warrior+Paladin,Warrior+Priest,100,93,7,0,0.9300,0.0000
Warrior+Paladin,Warrior+Warlock,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Warrior+Paladin,100,91,9,0,0.9100,0.0000
Warrior+Paladin,Warrior+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Mage+Rogue,100,0,100,0,0.0000,0.0000
Warrior+Paladin,Mage+Priest,100,49,51,0,0.4900,0.0000
Warrior+Paladin,Mage+Warlock,100,59,41,0,0.5900,0.0000
Warrior+Paladin,Mage+Paladin,100,0,100,0,0.0000,0.0000
Warrior+Paladin,Mage+Hunter,100,91,6,3,0.9100,0.0300
Warrior+Paladin,Rogue+Priest,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Rogue+Paladin,100,96,4,0,0.9600,0.0000
Warrior+Paladin,Rogue+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Priest+Warlock,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Priest+Paladin,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Priest+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Warlock+Paladin,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Paladin,Paladin+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Hunter,Warrior+Mage,100,5,95,0,0.0500,0.0000
Warrior+Hunter,Warrior+Rogue,100,20,80,0,0.2000,0.0000
Warrior+Hunter,Warrior+Priest,100,1,99,0,0.0100,0.0000
Warrior+Hunter,Warrior+Warlock,100,22,78,0,0.2200,0.0000
Warrior+Hunter,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Warrior+Hunter,Warrior+Hunter,100,60,40,0,0.6000,0.0000
Warrior+Hunter,Mage+Rogue,100,0,100,0,0.0000,0.0000
Warrior+Hunter,Mage+Priest,100,0,100,0,0.0000,0.0000
Warrior+Hunter,Mage+Warlock,100,4,96,0,0.0400,0.0000
Warrior+Hunter,Mage+Paladin,100,0,100,0,0.0000,0.0000
Warrior+Hunter,Mage+Hunter,100,0,100,0,0.0000,0.0000
Warrior+Hunter,Rogue+Priest,100,100,0,0,1.0000,0.0000
Warrior+Hunter,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Warrior+Hunter,Rogue+Paladin,100,15,85,0,0.1500,0.0000
Warrior+Hunter,Rogue+Hunter,100,92,8,0,0.9200,0.0000
Warrior+Hunter,Priest+Warlock,100,31,69,0,0.3100,0.0000
Warrior+Hunter,Priest+Paladin,100,66,34,0,0.6600,0.0000
Warrior+Hunter,Priest+Hunter,100,99,1,0,0.9900,0.0000
Warrior+Hunter,Warlock+Paladin,100,0,100,0,0.0000,0.0000
Warrior+Hunter,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Warrior+Hunter,Paladin+Hunter,100,86,14,0,0.8600,0.0000
Mage+Rogue,Warrior+Mage,100,15,85,0,0.1500,0.0000
Mage+Rogue,Warrior+Rogue,100,100,0,0,1.0000,0.0000
Mage+Rogue,Warrior+Priest,100,98,2,0,0.9800,0.0000
Mage+Rogue,Warrior+Warlock,100,100,0,0,1.0000,0.0000
Mage+Rogue,Warrior+Paladin,100,100,0,0,1.0000,0.0000
Mage+Rogue,Warrior+Hunter,100,100,0,0,1.0000,0.0000
Mage+Rogue,Mage+Rogue,100,61,39,0,0.6100,0.0000
Mage+Rogue,Mage+Priest,100,0,100,0,0.0000,0.0000
Mage+Rogue,Mage+Warlock,100,1,99,0,0.0100,0.0000
Mage+Rogue,Mage+Paladin,100,0,100,0,0.0000,0.0000
Mage+Rogue,Mage+Hunter,100,75,25,0,0.7500,0.0000
Mage+Rogue,Rogue+Priest,100,100,0,0,1.0000,0.0000
Mage+Rogue,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Mage+Rogue,Rogue+Paladin,100,38,62,0,0.3800,0.0000
Mage+Rogue,Rogue+Hunter,100,48,39,13,0.4800,0.1300
Mage+Rogue,Priest+Warlock,100,100,0,0,1.0000,0.0000
Mage+Rogue,Priest+Paladin,100,99,1,0,0.9900,0.0000
Mage+Rogue,Priest+Hunter,100,100,0,0,1.0000,0.0000
Mage+Rogue,Warlock+Paladin,100,51,49,0,0.5100,0.0000
Mage+Rogue,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Mage+Rogue,Paladin+Hunter,100,100,0,0,1.0000,0.0000
Mage+Priest,Warrior+Mage,100,65,20,15,0.6500,0.1500
Mage+Priest,Warrior+Rogue,100,100,0,0,1.0000,0.0000
Mage+Priest,Warrior+Priest,100,100,0,0,1.0000,0.0000
Mage+Priest,Warrior+Warlock,100,98,2,0,0.9800,0.0000
Mage+Priest,Warrior+Paladin,100,50,50,0,0.5000,0.0000
Mage+Priest,Warrior+Hunter,100,100,0,0,1.0000,0.0000
Mage+Priest,Mage+Rogue,100,100,0,0,1.0000,0.0000
Mage+Priest,Mage+Priest,100,60,40,0,0.6000,0.0000
Mage+Priest,Mage+Warlock,100,73,27,0,0.7300,0.0000
Mage+Priest,Mage+Paladin,100,75,25,0,0.7500,0.0000
Mage+Priest,Mage+Hunter,100,98,2,0,0.9800,0.0000
Mage+Priest,Rogue+Priest,100,7,93,0,0.0700,0.0000
Mage+Priest,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Mage+Priest,Rogue+Paladin,100,82,18,0,0.8200,0.0000
Mage+Priest,Rogue+Hunter,100,100,0,0,1.0000,0.0000
Mage+Priest,Priest+Warlock,100,99,1,0,0.9900,0.0000
Mage+Priest,Priest+Paladin,100,34,66,0,0.3400,0.0000
Mage+Priest,Priest+Hunter,100,100,0,0,1.0000,0.0000
Mage+Priest,Warlock+Paladin,100,100,0,0,1.0000,0.0000
Mage+Priest,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Mage+Priest,Paladin+Hunter,100,100,0,0,1.0000,0.0000
Mage+Warlock,Warrior+Mage,100,85,12,3,0.8500,0.0300
Mage+Warlock,Warrior+Rogue,100,73,27,0,0.7300,0.0000
Mage+Warlock,Warrior+Priest,100,60,40,0,0.6000,0.0000
Mage+Warlock,Warrior+Warlock,100,100,0,0,1.0000,0.0000
Mage+Warlock,Warrior+Paladin,100,39,61,0,0.3900,0.0000
Mage+Warlock,Warrior+Hunter,100,96,4,0,0.9600,0.0000
Mage+Warlock,Mage+Rogue,100,99,1,0,0.9900,0.0000
Mage+Warlock,Mage+Priest,100,26,74,0,0.2600,0.0000
Mage+Warlock,Mage+Warlock,100,42,43,15,0.4200,0.1500
Mage+Warlock,Mage+Paladin,100,79,21,0,0.7900,0.0000
Mage+Warlock,Mage+Hunter,100,18,82,0,0.1800,0.0000
Mage+Warlock,Rogue+Priest,100,94,6,0,0.9400,0.0000
Mage+Warlock,Rogue+Warlock,100,49,51,0,0.4900,0.0000
Mage+Warlock,Rogue+Paladin,100,60,40,0,0.6000,0.0000
Mage+Warlock,Rogue+Hunter,100,100,0,0,1.0000,0.0000
Mage+Warlock,Priest+Warlock,100,100,0,0,1.0000,0.0000
Mage+Warlock,Priest+Paladin,100,97,3,0,0.9700,0.0000
Mage+Warlock,Priest+Hunter,100,100,0,0,1.0000,0.0000
Mage+Warlock,Warlock+Paladin,100,100,0,0,1.0000,0.0000
Mage+Warlock,Warlock+Hunter,100,97,3,0,0.9700,0.0000
Mage+Warlock,Paladin+Hunter,100,94,6,0,0.9400,0.0000
Mage+Paladin,Warrior+Mage,100,100,0,0,1.0000,0.0000
Mage+Paladin,Warrior+Rogue,100,100,0,0,1.0000,0.0000
Mage+Paladin,Warrior+Priest,100,96,4,0,0.9600,0.0000
Mage+Paladin,Warrior+Warlock,100,100,0,0,1.0000,0.0000
Mage+Paladin,Warrior+Paladin,100,100,0,0,1.0000,0.0000
Mage+Paladin,Warrior+Hunter,100,100,0,0,1.0000,0.0000
Mage+Paladin,Mage+Rogue,100,100,0,0,1.0000,0.0000
Mage+Paladin,Mage+Priest,100,23,77,0,0.2300,0.0000
Mage+Paladin,Mage+Warlock,100,20,80,0,0.2000,0.0000
Mage+Paladin,Mage+Paladin,100,40,60,0,0.4000,0.0000
Mage+Paladin,Mage+Hunter,100,98,2,0,0.9800,0.0000
Mage+Paladin,Rogue+Priest,100,83,17,0,0.8300,0.0000
Mage+Paladin,Rogue+Warlock,100,7,93,0,0.0700,0.0000
Mage+Paladin,Rogue+Paladin,100,86,14,0,0.8600,0.0000
Mage+Paladin,Rogue+Hunter,100,82,18,0,0.8200,0.0000
Mage+Paladin,Priest+Warlock,100,100,0,0,1.0000,0.0000
Mage+Paladin,Priest+Paladin,100,100,0,0,1.0000,0.0000
Mage+Paladin,Priest+Hunter,100,100,0,0,1.0000,0.0000
Mage+Paladin,Warlock+Paladin,100,100,0,0,1.0000,0.0000
Mage+Paladin,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Mage+Paladin,Paladin+Hunter,100,100,0,0,1.0000,0.0000
Mage+Hunter,Warrior+Mage,100,17,65,18,0.1700,0.1800
Mage+Hunter,Warrior+Rogue,100,100,0,0,1.0000,0.0000
Mage+Hunter,Warrior+Priest,100,11,89,0,0.1100,0.0000
Mage+Hunter,Warrior+Warlock,100,93,7,0,0.9300,0.0000
Mage+Hunter,Warrior+Paladin,100,8,91,1,0.0800,0.0100
Mage+Hunter,Warrior+Hunter,100,100,0,0,1.0000,0.0000
Mage+Hunter,Mage+Rogue,100,25,75,0,0.2500,0.0000
Mage+Hunter,Mage+Priest,100,0,100,0,0.0000,0.0000
Mage+Hunter,Mage+Warlock,100,80,20,0,0.8000,0.0000
Mage+Hunter,Mage+Paladin,100,1,99,0,0.0100,0.0000
Mage+Hunter,Mage+Hunter,100,41,39,20,0.4100,0.2000
Mage+Hunter,Rogue+Priest,100,97,3,0,0.9700,0.0000
Mage+Hunter,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Mage+Hunter,Rogue+Paladin,100,6,94,0,0.0600,0.0000
Mage+Hunter,Rogue+Hunter,100,100,0,0,1.0000,0.0000
Mage+Hunter,Priest+Warlock,100,39,61,0,0.3900,0.0000
Mage+Hunter,Priest+Paladin,100,3,97,0,0.0300,0.0000
Mage+Hunter,Priest+Hunter,100,99,1,0,0.9900,0.0000
Mage+Hunter,Warlock+Paladin,100,96,4,0,0.9600,0.0000
Mage+Hunter,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Mage+Hunter,Paladin+Hunter,100,99,1,0,0.9900,0.0000
Rogue+Priest,Warrior+Mage,100,0,100,0,0.0000,0.0000
Rogue+Priest,Warrior+Rogue,100,60,40,0,0.6000,0.0000
Rogue+Priest,Warrior+Priest,100,12,88,0,0.1200,0.0000
Rogue+Priest,Warrior+Warlock,100,60,40,0,0.6000,0.0000
Rogue+Priest,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Rogue+Priest,Warrior+Hunter,100,0,100,0,0.0000,0.0000
Rogue+Priest,Mage+Rogue,100,0,100,0,0.0000,0.0000
Rogue+Priest,Mage+Priest,100,91,9,0,0.9100,0.0000
Rogue+Priest,Mage+Warlock,100,6,94,0,0.0600,0.0000
Rogue+Priest,Mage+Paladin,100,17,83,0,0.1700,0.0000
Rogue+Priest,Mage+Hunter,100,3,97,0,0.0300,0.0000
Rogue+Priest,Rogue+Priest,100,51,42,7,0.5100,0.0700
Rogue+Priest,Rogue+Warlock,100,70,30,0,0.7000,0.0000
Rogue+Priest,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Rogue+Priest,Rogue+Hunter,100,0,100,0,0.0000,0.0000
Rogue+Priest,Priest+Warlock,100,100,0,0,1.0000,0.0000
Rogue+Priest,Priest+Paladin,100,100,0,0,1.0000,0.0000
Rogue+Priest,Priest+Hunter,100,100,0,0,1.0000,0.0000
Rogue+Priest,Warlock+Paladin,100,91,9,0,0.9100,0.0000
Rogue+Priest,Warlock+Hunter,100,25,75,0,0.2500,0.0000
Rogue+Priest,Paladin+Hunter,100,100,0,0,1.0000,0.0000
Rogue+Warlock,Warrior+Mage,100,7,93,0,0.0700,0.0000
Rogue+Warlock,Warrior+Rogue,100,34,66,0,0.3400,0.0000
Rogue+Warlock,Warrior+Priest,100,32,68,0,0.3200,0.0000
Rogue+Warlock,Warrior+Warlock,100,32,68,0,0.3200,0.0000
Rogue+Warlock,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Rogue+Warlock,Warrior+Hunter,100,0,100,0,0.0000,0.0000
Rogue+Warlock,Mage+Rogue,100,0,100,0,0.0000,0.0000
Rogue+Warlock,Mage+Priest,100,0,100,0,0.0000,0.0000
Rogue+Warlock,Mage+Warlock,100,45,55,0,0.4500,0.0000
Rogue+Warlock,Mage+Paladin,100,93,7,0,0.9300,0.0000
Rogue+Warlock,Mage+Hunter,100,0,100,0,0.0000,0.0000
Rogue+Warlock,Rogue+Priest,100,30,70,0,0.3000,0.0000
Rogue+Warlock,Rogue+Warlock,100,49,38,13,0.4900,0.1300
Rogue+Warlock,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Rogue+Warlock,Rogue+Hunter,100,0,100,0,0.0000,0.0000
Rogue+Warlock,Priest+Warlock,100,100,0,0,1.0000,0.0000
Rogue+Warlock,Priest+Paladin,100,100,0,0,1.0000,0.0000
Rogue+Warlock,Priest+Hunter,100,93,7,0,0.9300,0.0000
Rogue+Warlock,Warlock+Paladin,100,88,12,0,0.8800,0.0000
Rogue+Warlock,Warlock+Hunter,100,0,100,0,0.0000,0.0000
Rogue+Warlock,Paladin+Hunter,100,83,17,0,0.8300,0.0000
Rogue+Paladin,Warrior+Mage,100,85,15,0,0.8500,0.0000
Rogue+Paladin,Warrior+Rogue,100,100,0,0,1.0000,0.0000
Rogue+Paladin,Warrior+Priest,100,17,83,0,0.1700,0.0000
Rogue+Paladin,Warrior+Warlock,100,100,0,0,1.0000,0.0000
Rogue+Paladin,Warrior+Paladin,100,4,96,0,0.0400,0.0000
Rogue+Paladin,Warrior+Hunter,100,85,15,0,0.8500,0.0000
Rogue+Paladin,Mage+Rogue,100,62,38,0,0.6200,0.0000
Rogue+Paladin,Mage+Priest,100,18,82,0,0.1800,0.0000
Rogue+Paladin,Mage+Warlock,100,39,61,0,0.3900,0.0000
Rogue+Paladin,Mage+Paladin,100,14,86,0,0.1400,0.0000
Rogue+Paladin,Mage+Hunter,100,94,6,0,0.9400,0.0000
Rogue+Paladin,Rogue+Priest,100,100,0,0,1.0000,0.0000
Rogue+Paladin,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Rogue+Paladin,Rogue+Paladin,100,39,61,0,0.3900,0.0000
Rogue+Paladin,Rogue+Hunter,100,18,82,0,0.1800,0.0000
Rogue+Paladin,Priest+Warlock,100,100,0,0,1.0000,0.0000
Rogue+Paladin,Priest+Paladin,100,100,0,0,1.0000,0.0000
Rogue+Paladin,Priest+Hunter,100,100,0,0,1.0000,0.0000
Rogue+Paladin,Warlock+Paladin,100,99,1,0,0.9900,0.0000
Rogue+Paladin,Warlock+Hunter,100,100,0,0,1.0000,0.0000
Rogue+Paladin,Paladin+Hunter,100,100,0,0,1.0000,0.0000
Rogue+Hunter,Warrior+Mage,100,0,100,0,0.0000,0.0000
Rogue+Hunter,Warrior+Rogue,100,100,0,0,1.0000,0.0000
Rogue+Hunter,Warrior+Priest,100,6,94,0,0.0600,0.0000
Rogue+Hunter,Warrior+Warlock,100,100,0,0,1.0000,0.0000
Rogue+Hunter,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Rogue+Hunter,Warrior+Hunter,100,8,92,0,0.0800,0.0000
Rogue+Hunter,Mage+Rogue,100,39,48,13,0.3900,0.1300
Rogue+Hunter,Mage+Priest,100,0,100,0,0.0000,0.0000
Rogue+Hunter,Mage+Warlock,100,0,100,0,0.0000,0.0000
Rogue+Hunter,Mage+Paladin,100,18,82,0,0.1800,0.0000
Rogue+Hunter,Mage+Hunter,100,0,100,0,0.0000,0.0000
Rogue+Hunter,Rogue+Priest,100,100,0,0,1.0000,0.0000
Rogue+Hunter,Rogue+Warlock,100,100,0,0,1.0000,0.0000
Rogue+Hunter,Rogue+Paladin,100,82,18,0,0.8200,0.0000
Rogue+Hunter,Rogue+Hunter,100,45,46,9,0.4500,0.0900
Rogue+Hunter,Priest+Warlock,100,75,25,0,0.7500,0.0000
Rogue+Hunter,Priest+Paladin,100,45,55,0,0.4500,0.0000
Rogue+Hunter,Priest+Hunter,100,6,94,0,0.0600,0.0000
Rogue+Hunter,Warlock+Paladin,100,1,99,0,0.0100,0.0000
Rogue+Hunter,Warlock+Hunter,100,73,27,0,0.7300,0.0000
Rogue+Hunter,Paladin+Hunter,100,95,5,0,0.9500,0.0000
Priest+Warlock,Warrior+Mage,100,0,100,0,0.0000,0.0000
Priest+Warlock,Warrior+Rogue,100,0,100,0,0.0000,0.0000
Priest+Warlock,Warrior+Priest,100,7,93,0,0.0700,0.0000
Priest+Warlock,Warrior+Warlock,100,48,52,0,0.4800,0.0000
Priest+Warlock,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Priest+Warlock,Warrior+Hunter,100,68,32,0,0.6800,0.0000
Priest+Warlock,Mage+Rogue,100,0,100,0,0.0000,0.0000
Priest+Warlock,Mage+Priest,100,1,99,0,0.0100,0.0000
Priest+Warlock,Mage+Warlock,100,0,100,0,0.0000,0.0000
Priest+Warlock,Mage+Paladin,100,0,100,0,0.0000,0.0000
Priest+Warlock,Mage+Hunter,100,60,40,0,0.6000,0.0000
Priest+Warlock,Rogue+Priest,100,0,100,0,0.0000,0.0000
Priest+Warlock,Rogue+Warlock,100,1,99,0,0.0100,0.0000
Priest+Warlock,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Priest+Warlock,Rogue+Hunter,100,17,83,0,0.1700,0.0000
Priest+Warlock,Priest+Warlock,100,54,46,0,0.5400,0.0000
Priest+Warlock,Priest+Paladin,100,91,9,0,0.9100,0.0000
Priest+Warlock,Priest+Hunter,100,100,0,0,1.0000,0.0000
Priest+Warlock,Warlock+Paladin,100,4,96,0,0.0400,0.0000
Priest+Warlock,Warlock+Hunter,100,65,35,0,0.6500,0.0000
Priest+Warlock,Paladin+Hunter,100,93,7,0,0.9300,0.0000
Priest+Paladin,Warrior+Mage,100,0,100,0,0.0000,0.0000
Priest+Paladin,Warrior+Rogue,100,59,41,0,0.5900,0.0000
Priest+Paladin,Warrior+Priest,100,0,100,0,0.0000,0.0000
Priest+Paladin,Warrior+Warlock,100,0,100,0,0.0000,0.0000
Priest+Paladin,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Priest+Paladin,Warrior+Hunter,100,34,66,0,0.3400,0.0000
Priest+Paladin,Mage+Rogue,100,1,99,0,0.0100,0.0000
Priest+Paladin,Mage+Priest,100,61,39,0,0.6100,0.0000
Priest+Paladin,Mage+Warlock,100,4,96,0,0.0400,0.0000
Priest+Paladin,Mage+Paladin,100,0,100,0,0.0000,0.0000
Priest+Paladin,Mage+Hunter,100,96,4,0,0.9600,0.0000
Priest+Paladin,Rogue+Priest,100,0,100,0,0.0000,0.0000
Priest+Paladin,Rogue+Warlock,100,0,100,0,0.0000,0.0000
Priest+Paladin,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Priest+Paladin,Rogue+Hunter,100,55,45,0,0.5500,0.0000
Priest+Paladin,Priest+Warlock,100,8,92,0,0.0800,0.0000
Priest+Paladin,Priest+Paladin,100,50,50,0,0.5000,0.0000
Priest+Paladin,Priest+Hunter,100,77,18,5,0.7700,0.0500
Priest+Paladin,Warlock+Paladin,100,2,98,0,0.0200,0.0000
Priest+Paladin,Warlock+Hunter,100,76,23,1,0.7600,0.0100
Priest+Paladin,Paladin+Hunter,100,61,39,0,0.6100,0.0000
Priest+Hunter,Warrior+Mage,100,0,100,0,0.0000,0.0000
Priest+Hunter,Warrior+Rogue,100,74,26,0,0.7400,0.0000
Priest+Hunter,Warrior+Priest,100,0,100,0,0.0000,0.0000
Priest+Hunter,Warrior+Warlock,100,0,100,0,0.0000,0.0000
Priest+Hunter,Warrior+Paladin,100,0,100,0,0.0000,0.0000
Priest+Hunter,Warrior+Hunter,100,1,99,0,0.0100,0.0000
Priest+Hunter,Mage+Rogue,100,0,100,0,0.0000,0.0000
Priest+Hunter,Mage+Priest,100,0,100,0,0.0000,0.0000
Priest+Hunter,Mage+Warlock,100,0,100,0,0.0000,0.0000
Priest+Hunter,Mage+Paladin,100,0,100,0,0.0000,0.0000
Priest+Hunter,Mage+Hunter,100,1,99,0,0.0100,0.0000
Priest+Hunter,Rogue+Priest,100,0,100,0,0.0000,0.0000
Priest+Hunter,Rogue+Warlock,100,10,90,0,0.1000,0.0000
Priest+Hunter,Rogue+Paladin,100,0,100,0,0.0000,0.0000
Priest+Hunter,Rogue+Hunter,100,94,6,0,0.9400,0.0000
Priest+Hunter,Priest+Warlock,100,0,100,0,0.0000,0.0000
Priest+Hunter,Priest+Paladin,100,15,80,5,0.1500,0.0500
Priest+Hunter,Priest+Hunter,100,41,59,0,0.4100,0.0000
Priest+Hunter,Warlock+Paladin,100,0,100,0,0.0000,0.0000
Priest+Hunter,Warlock+Hunter,100,15,85,0,0.1500,0.0000
Priest+Hunter,Paladin+Hunter,100,1,98,1,0.0100,0.0100
