label,team1,team2,seed,winner,end_reason,duration_secs
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,33,team1,kill,74.47
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,34,team2,kill,62.83
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,35,team1,kill,56.38
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,36,team1,kill,53.88
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,37,team1,kill,55.25
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,38,team1,kill,54.75
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,39,team1,kill,63.77
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,40,team1,kill,70.05
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,41,team1,kill,64.63
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,42,team1,kill,71.98
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,43,team1,kill,63.03
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,44,team1,kill,67.68
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,45,team1,kill,56.18
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,46,team1,kill,61.27
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,47,team1,kill,71.12
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,48,team1,kill,67.95
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,49,team1,kill,56.18
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,50,team2,kill,62.87
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,51,team1,kill,71.43
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,52,team2,kill,46.00
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,53,team1,kill,62.02
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,54,team1,kill,53.83
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,55,team1,kill,70.42
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,56,team1,kill,58.47
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,57,team1,kill,56.40
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,58,team1,kill,54.75
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,59,team1,kill,71.37
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,60,team1,kill,58.98
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,61,team1,kill,62.88
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,62,team1,kill,71.63
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,63,team1,kill,61.60
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,64,team1,kill,68.05
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,65,team1,kill,63.82
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,66,team1,kill,68.05
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,67,team1,kill,77.05
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,68,team1,kill,55.12
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,69,team1,kill,67.28
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,70,team1,kill,72.05
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,71,team1,kill,59.18
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,72,team1,kill,56.35
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,73,team1,kill,56.58
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,74,team1,kill,71.73
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,75,team1,kill,68.37
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,76,team1,kill,68.92
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,77,team1,kill,68.68
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,78,team1,kill,68.85
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,79,team1,kill,62.13
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,80,team2,kill,69.38
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,81,team1,kill,58.63
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,82,team1,kill,65.90
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,83,team1,kill,73.62
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,84,team1,kill,58.55
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,85,team1,kill,49.60
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,86,team1,kill,69.43
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,87,team1,kill,65.90
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,88,team1,kill,68.57
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,89,team1,kill,59.05
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,90,team1,kill,68.85
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,91,team1,kill,69.68
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,92,team1,kill,61.25
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,93,team1,kill,61.15
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,94,team1,kill,58.72
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,95,team1,kill,63.57
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,96,team1,kill,68.05
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,97,team1,kill,73.50
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,98,team1,kill,67.37
BasicArena|control|Hunter+Priest_vs_Warrior+Priest,Hunter+Priest,Warrior+Priest,99,team1,kill,66.42
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,0,team1,kill,42.03
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,1,team2,kill,54.33
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,2,team1,kill,43.62
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,3,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,4,team1,kill,46.78
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,5,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,6,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,7,team1,kill,40.63
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,8,team2,kill,62.72
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,9,team2,kill,57.20
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,10,team1,kill,40.52
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,11,team1,kill,44.65
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,12,team1,kill,45.05
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,13,team1,kill,50.38
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,14,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,15,team1,kill,44.65
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,16,team1,kill,44.88
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,17,team1,kill,53.75
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,18,team1,kill,45.95
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,19,team1,kill,42.13
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,20,team2,kill,54.82
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,21,team1,kill,37.78
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,22,team1,kill,43.85
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,23,team1,kill,61.93
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,24,team2,kill,64.48
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,25,team1,kill,42.52
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,26,team1,kill,48.25
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,27,team1,kill,55.02
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,28,team1,kill,44.03
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,29,team2,kill,45.18
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,30,team1,kill,56.87
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,31,team1,kill,42.57
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,32,team1,kill,46.23
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,33,team1,kill,42.07
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,34,team1,kill,45.22
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,35,team2,kill,55.93
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,36,team1,kill,36.82
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,37,team1,kill,44.38
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,38,team1,kill,43.53
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,39,team1,kill,44.00
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,40,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,41,team1,kill,42.03
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,42,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,43,team1,kill,45.45
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,44,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,45,team1,kill,44.03
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,46,team1,kill,43.53
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,47,team2,kill,53.65
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,48,team1,kill,52.22
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,49,team1,kill,45.65
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,50,team1,kill,47.25
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,51,team1,kill,48.90
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,52,team1,kill,36.98
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,53,team1,kill,43.53
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,54,team1,kill,44.97
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,55,team1,kill,43.37
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,56,team2,kill,51.97
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,57,team1,kill,41.43
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,58,team1,kill,47.97
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,59,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,60,team1,kill,44.02
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,61,team1,kill,41.60
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,62,team1,kill,43.67
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,63,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,64,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,65,team1,kill,45.50
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,66,team1,kill,43.53
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,67,team1,kill,62.47
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,68,team1,kill,43.53
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,69,team2,kill,57.58
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,70,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,71,team1,kill,42.52
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,72,team2,kill,63.83
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,73,team1,kill,35.78
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,74,team1,kill,45.30
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,75,team1,kill,45.50
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,76,team2,kill,59.43
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,77,team1,kill,44.88
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,78,team1,kill,42.12
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,79,team1,kill,42.57
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,80,team1,kill,43.60
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,81,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,82,team1,kill,49.73
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,83,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,84,team1,kill,39.72
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,85,team1,kill,42.08
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,86,team1,kill,46.82
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,87,team1,kill,42.25
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,88,team1,kill,43.62
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,89,team1,kill,45.32
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,90,team1,kill,43.15
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,91,team1,kill,43.62
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,92,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,93,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,94,team1,kill,43.55
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,95,team1,kill,43.62
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,96,team1,kill,51.22
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,97,team1,kill,42.23
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,98,team1,kill,44.03
BasicArena|control|Mage+Priest_vs_Rogue+Priest,Mage+Priest,Rogue+Priest,99,team2,kill,58.97
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,0,team1,kill,53.65
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,1,team1,kill,47.58
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,2,team1,kill,42.57
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,3,team2,kill,190.88
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,4,team2,kill,43.85
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,5,team2,kill,51.40
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,6,team1,kill,47.18
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,7,team1,kill,50.78
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,8,team2,kill,43.85
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,9,team1,kill,51.57
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,10,team2,kill,55.55
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,11,team1,kill,50.72
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,12,team1,kill,58.77
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,13,team1,kill,49.88
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,14,team1,kill,53.73
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,15,team1,kill,61.12
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,16,team2,kill,51.60
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,17,team1,kill,35.72
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,18,team1,kill,62.88
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,19,team2,kill,56.43
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,20,team1,kill,46.50
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,21,team2,kill,51.40
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,22,team1,kill,64.80
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,23,team1,kill,39.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,24,team1,kill,52.93
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,25,team1,kill,47.62
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,26,team1,kill,46.40
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,27,team1,kill,226.22
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,28,team2,kill,177.67
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,29,team1,kill,49.58
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,30,team1,kill,58.65
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,31,team1,kill,41.75
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,32,team1,kill,54.50
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,33,team2,kill,57.87
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,34,team1,kill,55.90
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,35,team1,kill,44.53
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,36,team1,kill,46.60
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,37,team1,kill,40.27
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,38,team1,kill,35.13
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,39,team1,kill,50.93
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,40,team1,kill,52.28
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,41,team1,kill,53.13
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,42,team2,kill,166.65
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,43,team1,kill,42.93
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,44,team1,kill,41.27
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,45,team2,kill,54.38
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,46,team1,kill,58.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,47,team1,kill,47.28
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,48,team1,kill,50.70
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,49,team2,kill,46.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,50,team1,kill,47.45
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,51,team1,kill,57.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,52,team2,kill,48.90
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,53,team2,kill,53.17
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,54,team1,kill,51.52
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,55,team2,kill,45.68
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,56,team1,kill,40.63
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,57,team1,kill,51.25
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,58,team2,kill,193.08
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,59,team1,kill,46.10
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,60,team1,kill,191.70
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,61,team1,kill,50.72
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,62,team2,kill,43.98
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,63,team2,kill,56.32
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,64,team1,kill,50.68
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,65,team2,kill,53.93
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,66,team1,kill,47.00
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,67,team2,kill,51.40
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,68,team1,kill,53.53
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,69,team1,kill,52.20
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,70,team1,kill,49.03
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,71,team2,kill,46.37
BasicArena|control|Warlock+Priest_vs_Hunter+Priest,Warlock+Priest,Hunter+Priest,72,team1,kill,39.80
